,Date,Unix,Ticker,DE Ratio,Price,Stock_p_change,SP500,SP500_p_change,Difference,Status
209,2008-12-07 07:53:01,1228654381.0,adp,0.288,37.59,-17.746170678336977,845.22,-22.971347331583548,5.225176653246571,outperform
210,2011-09-30 03:20:09,1317367209.0,adp,0.62,48.12,5.295404814004364,1131.42,3.111329833770788,2.184074980233576,outperform
211,2003-10-03 16:48:40,1065214120.0,adsk,0,18.44,0.0,1029.85,0.0,0.0,underperform
212,2004-06-20 07:36:21,1087731381.0,adsk,0,39.4,113.66594360086766,1132.05,9.923775307083561,103.7421682937841,outperform
213,2004-08-03 23:39:21,1091590761.0,adsk,0,39.96,116.70281995661604,1099.69,6.7815701315725745,109.92124982504346,outperform
214,2005-02-25 15:10:44,1109362244.0,adsk,0,29.83,61.767895878524925,1211.37,17.62586784483177,44.14202803369315,outperform
215,2005-04-19 09:08:08,1113916088.0,adsk,0,31.69,71.85466377440348,1152.78,11.93668980919552,59.917973965207956,outperform
216,2007-03-09 02:37:05,1173425825.0,adsk,N/A,38.53,108.94793926247289,1402.84,36.217895810069436,72.73004345240345,outperform
217,2007-03-11 12:08:50,1173629330.0,adsk,N/A,38.54,109.00216919739694,1401.89,36.1256493664126,72.87651983098434,outperform
218,2007-04-07 14:32:35,1175970755.0,adsk,N/A,39.55,114.47939262472882,1439.37,39.765014322474144,74.71437830225467,outperform
219,2007-05-29 18:50:01,1180479001.0,adsk,N/A,44.53,141.48590021691973,1518.11,47.41078797883187,94.07511223808785,outperform
220,2007-12-24 21:50:49,1198551049.0,adsk,N/A,51.02,176.6811279826464,1496.45,45.30756906345586,131.37355891919054,outperform
221,2008-01-23 23:44:14,1201149854.0,adsk,N/A,40.75,120.9869848156182,1338.6,29.980094188474055,91.00689062714414,outperform
222,2008-03-02 21:47:36,1204512456.0,adsk,N/A,31.09,68.60086767895878,1367.68,32.80380637956986,35.797061299388915,outperform
223,2012-08-28 20:58:45,1346201925.0,adsk,N/A,31.23,69.36008676789587,1409.3,36.845171626935965,32.5149151409599,outperform
224,2013-05-14 02:47:26,1368514046.0,adsk,36.49,38.9,110.95444685466376,1650.34,60.250521920668064,50.703924933995694,outperform
225,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,0.0,1110.11,0.0,0.0,underperform
226,2004-11-02 15:30:15,1099423815.0,aee,0.804,48.01,4.210983286303446,1130.56,1.8421597859671606,2.368823500336286,outperform
227,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,12.502713262426738,1210.08,9.005413877903996,3.4972993845227425,outperform
228,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,13.566312133709571,1267.32,14.161659655349473,-0.5953475216399013,underperform
229,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,12.133709572389833,1289.69,16.17677527452236,-4.043065702132527,underperform
230,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,16.14933796396787,1459.68,31.489672194647394,-15.340334230679524,underperform
231,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,16.7136965487302,1486.59,33.913756294421276,-17.200059745691075,underperform
232,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,0.5860646841762603,1338.6,20.582644963111765,-19.996580278935504,underperform
233,2009-02-21 00:56:51,1235195811.0,aee,1.02,25.73,-44.15020620794443,788.42,-28.97820936663934,-15.171996841305088,underperform
234,2012-04-23 16:14:50,1335212090.0,aee,86.81,31.45,-31.734317343173434,1366.94,23.135545126158686,-54.86986246933212,underperform
235,2007-03-17 16:26:12,1174163172.0,aeo,94.51,29.89,0.0,1387.17,0.0,0.0,underperform
236,2007-09-20 19:04:16,1190329456.0,aeo,N/A,25.61,-14.319170291067252,1518.75,9.485499253876592,-23.80466954494384,underperform
237,2007-10-13 18:24:50,1192314290.0,aeo,N/A,24.43,-18.266978922716632,1562.47,12.637239848035925,-30.904218770752557,underperform
238,2008-01-24 01:42:43,1201156963.0,aeo,N/A,22.64,-24.25560388089662,1352.07,-2.5303315383118243,-21.725272342584795,underperform
239,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,-67.44730679156909,909.7,-34.42043873497841,-33.02686805659068,underperform
240,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,-66.10906657745065,870.26,-37.263637477742456,-28.84542909970819,underperform
241,2009-03-07 19:29:00,1236472140.0,aeo,N/A,8.91,-70.19069923051188,712.87,-48.60975943828082,-21.580939792231064,underperform
242,2012-10-14 08:11:53,1350216713.0,aeo,N/A,21.54,-27.93576446972232,1432.84,3.292314568509977,-31.228079038232295,underperform
243,2013-03-30 07:41:32,1364643692.0,aeo,N/A,18.7,-37.4372699899632,1562.85,12.66463375072989,-50.10190374069309,underperform
244,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,0.0,1099.69,0.0,0.0,underperform
245,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,2.3388116308470353,1130.65,2.8153388682265033,-0.476527237379468,underperform
246,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,7.332490518331227,1176.12,6.950140494139243,0.38235002419198416,outperform
247,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,43.26801517067003,1391.97,26.578399367094356,16.689615803575677,outperform
248,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,55.94184576485463,1448.39,31.70893615473452,24.232909610120107,outperform
249,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,38.49557522123894,1338.6,21.72521346925041,16.770361751988528,outperform
250,2012-07-27 00:36:41,1343363801.0,aep,123.75,41.95,32.58533501896335,1385.97,26.03279105929853,6.5525439596648205,outperform
251,2003-10-03 17:23:47,1065216227.0,aes,101.18,7.96,0.0,1029.85,0.0,0.0,underperform
252,2003-12-15 21:31:38,1071541898.0,aes,29.748,8.39,5.402010050251263,1068.04,3.7083070350051033,1.69370301524616,outperform
253,2004-08-04 00:04:30,1091592270.0,aes,15.619,9.66,21.356783919597994,1098.63,6.678642520755469,14.678141398842525,outperform
254,2004-10-26 04:29:14,1098779354.0,aes,15.619,11.05,38.819095477386945,1111.09,7.888527455454679,30.930568021932267,outperform
255,2004-12-05 09:19:07,1102256347.0,aes,12.944,12.42,56.03015075376885,1190.33,15.582851871631794,40.447298882137055,outperform
256,2005-02-18 08:12:43,1108732363.0,aes,10.698,16.48,107.03517587939697,1201.59,16.676214982764485,90.35896089663248,outperform
257,2007-02-19 02:26:15,1171869975.0,aes,6.513,22.3,180.15075376884423,1455.54,41.335145895033264,138.81560787381096,outperform
258,2007-04-11 05:09:29,1176282569.0,aes,6.513,22.42,181.65829145728645,1438.87,39.71646356265476,141.9418278946317,outperform
259,2008-01-23 21:05:49,1201140349.0,aes,5.378,17.9,124.87437185929646,1338.6,29.980094188474055,94.8942776708224,outperform
260,2008-04-23 21:50:03,1209001803.0,aes,5.687,17.63,121.48241206030148,1379.93,33.993299995144945,87.48911206515655,outperform
261,2004-02-15 08:22:54,1076851374.0,aet,0.211,77.5,0.0,1152.11,0.0,0.0,underperform
262,2004-08-03 20:44:23,1091580263.0,aet,0.193,86.6,11.74193548387096,1099.69,-4.549912768746027,16.291848252616987,outperform
263,2004-11-30 04:45:36,1101807936.0,aet,0.178,118.21,52.52903225806451,1173.82,1.8843686800739545,50.644663577990556,outperform
264,2005-02-04 06:20:07,1107516007.0,aet,0.178,130.85,68.83870967741935,1203.03,4.419716867313023,64.41899281010632,outperform
265,2005-04-08 02:12:37,1112940757.0,aet,0.177,76.32,-1.522580645161299,1181.2,2.5249325151244366,-4.047513160285735,underperform
266,2005-09-23 17:26:49,1127510809.0,aet,0.17,82.71,6.7225806451612815,1215.29,5.4838513683589305,1.238729276802351,outperform
267,2006-01-11 03:31:09,1136968269.0,aet,0.172,92.65,19.5483870967742,1294.18,12.331287811059722,7.217099285714477,outperform
268,2006-05-07 11:34:24,1147016064.0,aet,0.155,37.99,-50.98064516129032,1312.25,13.899714436989532,-64.88035959827985,underperform
269,2007-01-25 23:46:33,1169786793.0,aet,0.253,41.1,-46.96774193548387,1423.9,23.590629366987546,-70.55837130247141,underperform
270,2007-02-20 08:05:18,1171976718.0,aet,0.253,45.61,-41.148387096774194,1459.68,26.69623560250325,-67.84462269927744,underperform
271,2007-04-06 18:34:03,1175898843.0,aet,0.272,45.0,-41.935483870967744,1437.77,24.79450746890489,-66.72999133987264,underperform
272,2008-01-23 22:12:23,1201144343.0,aet,0.31,54.11,-30.180645161290325,1338.6,16.18682243882963,-46.36746760011995,underperform
273,2008-02-22 22:13:00,1203736380.0,aet,0.31,50.13,-35.31612903225806,1353.11,17.44625079202507,-52.76237982428313,underperform
274,2008-11-01 10:58:06,1225551486.0,aet,0.389,24.87,-67.90967741935484,930.09,-19.270729357439816,-48.638948061915016,underperform
275,2003-10-03 17:29:50,1065216590.0,afl,0.173,33.43,0.0,1029.85,0.0,0.0,underperform
276,2003-12-07 12:26:30,1070817990.0,afl,0.206,35.47,6.102303320370922,1069.72,3.8714375879982637,2.230865732372658,outperform
277,2004-06-27 21:50:24,1088387424.0,afl,0.203,40.4,20.849536344600654,1140.65,10.758848375977102,10.090687968623552,outperform
278,2004-08-29 05:10:22,1093770622.0,afl,0.226,39.99,19.62309303021239,1105.09,7.305918337621985,12.317174692590406,outperform
279,2005-01-25 00:35:34,1106631334.0,afl,0.189,39.58,18.396649715824108,1168.41,13.4543865611497,4.942263154674407,outperform
280,2005-03-17 18:20:48,1111098048.0,afl,0.189,38.22,14.328447502243492,1190.21,15.57119968927515,-1.242752187031659,underperform
281,2005-04-06 19:09:19,1112828959.0,afl,0.189,37.0,10.679030810649119,1184.07,14.97499635869302,-4.295965548043901,underperform
282,2005-08-28 22:41:53,1125283313.0,afl,0.162,43.93,31.40891414896799,1212.37,17.722969364470554,13.685944784497437,outperform
283,2006-02-02 01:16:50,1138861010.0,afl,0.212,47.17,41.10080765779241,1270.84,23.400495217750162,17.700312440042246,outperform
284,2006-05-28 02:32:55,1148797975.0,afl,0.185,46.78,39.93419084654503,1272.88,23.598582317813296,16.335608528731733,outperform
285,2007-02-20 18:32:53,1172014373.0,afl,0.171,48.45,44.92970385880946,1459.68,41.73714618633784,3.1925576724716223,outperform
286,2007-04-08 10:16:28,1176041788.0,afl,0.171,47.92,43.34430152557584,1443.76,40.191289993688414,3.1530115318874223,outperform
287,2008-01-23 12:52:38,1201110758.0,afl,0.172,61.31,83.39814537840265,1338.6,29.980094188474055,53.41805118992859,outperform
288,2009-01-29 12:02:15,1233248535.0,afl,0.241,25.06,-25.037391564463064,845.14,-17.93562169247948,-7.101769871983585,underperform
289,2003-11-17 22:46:03,1069127163.0,agn,0.739,76.65,0.0,1043.63,0.0,0.0,underperform
290,2004-06-19 14:49:29,1087670969.0,agn,0.695,91.42,19.26940639269406,1133.56,8.61703860563608,10.652367787057978,outperform
291,2004-08-10 02:33:38,1092119618.0,agn,0.637,69.32,-9.562948467058071,1079.04,3.392964939681674,-12.955913406739745,underperform
292,2004-11-02 14:09:49,1099418989.0,agn,0.637,72.5,-5.414220482713641,1130.56,8.329580406849155,-13.743800889562795,underperform
293,2005-03-10 01:40:57,1110436857.0,agn,0.522,75.47,-1.5394651011089455,1209.25,15.869608961030238,-17.409074062139183,underperform
294,2005-04-04 23:20:33,1112671233.0,agn,0.522,69.07,-9.889106327462507,1176.12,12.695112252426604,-22.58421857988911,underperform
295,2005-08-29 12:42:47,1125333767.0,agn,0.51,92.83,21.10893672537507,1212.28,16.15994174180503,4.948994983570039,outperform
296,2006-06-21 09:29:01,1150896541.0,agn,0.47,104.14,35.86431833007174,1252.2,19.98505217366307,15.879266156408669,outperform
297,2007-02-20 16:30:00,1172007000.0,agn,0.544,113.32,47.840834964122614,1459.68,39.8656612017669,7.975173762355716,outperform
298,2007-04-06 22:28:10,1175912890.0,agn,0.544,113.52,48.10176125244617,1437.77,37.76625815662638,10.335503095819789,outperform
299,2008-01-23 23:06:53,1201147613.0,agn,0.449,65.01,-15.185909980430528,1338.6,28.26384829872654,-43.44975827915707,underperform
300,2008-02-16 18:44:49,1203205489.0,agn,0.436,63.89,-16.647097195042406,1367.21,31.00524132115787,-47.652338516200274,underperform
301,2008-05-17 08:24:31,1211027071.0,agn,0.429,54.11,-29.406392694063932,1408.66,34.97695543439725,-64.38334812846118,underperform
302,2004-02-15 09:40:39,1076856039.0,aig,1.15,74.72,0.0,1152.11,0.0,0.0,underperform
303,2004-08-18 11:50:54,1092844254.0,aig,1.173,68.32,-8.565310492505361,1095.17,-4.942236418397535,-3.6230740741078264,underperform
304,2005-01-18 04:07:03,1106039223.0,aig,1.162,66.14,-11.482869379014987,1195.98,3.8077961305778203,-15.290665509592808,underperform
305,2005-04-28 12:07:20,1114704440.0,aig,1.162,51.85,-30.607601713062095,1143.22,-0.7716277091597047,-29.83597400390239,underperform
306,2006-01-07 18:38:22,1136677102.0,aig,1.294,70.11,-6.169700214132762,1273.46,10.532848425931563,-16.702548640064325,underperform
307,2006-06-17 17:06:59,1150578419.0,aig,1.384,59.87,-19.87419700214133,1230.04,6.764111065783656,-26.638308067924985,underperform
308,2007-01-23 22:00:19,1169607619.0,aig,1.384,69.8,-6.584582441113493,1427.99,23.94563019156158,-30.530212632675074,underperform
309,2007-03-15 06:01:57,1173952917.0,aig,1.687,67.0,-10.331905781584581,1392.28,20.846099764779414,-31.178005546363995,underperform
310,2007-05-04 05:36:10,1178271370.0,aig,1.687,70.65,-5.447002141327614,1505.62,30.683702077058616,-36.13070421838623,underperform
311,2007-06-05 04:27:22,1181032042.0,aig,1.614,72.55,-2.904175588865099,1530.95,32.882276865924275,-35.78645245478938,underperform
312,2007-07-06 07:35:21,1183721721.0,aig,1.614,70.27,-5.955567451820133,1530.44,32.83801025943705,-38.79357771125718,underperform
313,2008-01-23 16:02:26,1201122146.0,aig,1.918,52.07,-30.313169164882225,1338.6,16.18682243882963,-46.499991603711855,underperform
314,2008-05-23 12:57:40,1211561860.0,aig,2.282,37.81,-49.397751605995715,1375.93,19.426964439159473,-68.82471604515518,underperform
315,2008-09-21 02:42:52,1221979372.0,aig,2.411,3.85,-94.84743040685225,1206.51,4.721771358637639,-99.5692017654899,underperform
316,2008-10-27 11:48:40,1225122520.0,aig,2.411,1.7,-97.72483940042827,848.92,-26.316063570318803,-71.40877583010946,underperform
317,2008-12-17 11:42:57,1229532177.0,aig,3.273,1.8,-97.59100642398288,904.42,-21.498815217296958,-76.09219120668592,underperform
318,2008-12-19 05:47:27,1229683647.0,aig,3.273,1.67,-97.76498929336188,887.88,-22.934442023765087,-74.83054726959679,underperform
319,2009-01-06 14:34:51,1231270491.0,aig,3.273,1.66,-97.77837259100643,934.7,-18.87059395370233,-78.9077786373041,underperform
320,2011-04-29 00:43:45,1304052225.0,aig,95.52,31.8,-57.441113490364025,1363.61,18.35762210205623,-75.79873559242026,underperform
321,2012-03-10 07:53:56,1331384036.0,aig,66.35,28.25,-62.19218415417559,1352.63,17.40458810356652,-79.59677225774212,underperform
322,2013-04-22 02:32:25,1366612345.0,aig,48.99,38.88,-47.96573875802997,1562.5,35.62073065939885,-83.58646941742882,underperform
